player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Crisll-Sanguino,25/5/23,00:18:30,1684963110-7,[Unstable Vial Handlers],202593,item:202593::::::::70:102::5:8:9409:9330:6652:9414:9226:9220:1485:8767,Pre-Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic",Unknown,15,2569,23,|cffa335ee|Hitem:159275:6580:::::::70:102::16:8:6652:9415:9223:9220:9144:9334:3311:8767:1:28:1279:::::|h[Wristwraps of Twined Morels]|h|r,,4,false,Cloth,Wrist,,Codetuma-Zul'jin
Crisll-Sanguino,28/5/23,23:15:43,1685304943-2,"[Erethos, the Empty Promise]",202565,item:202565::::::::70:105::3:5:6652:9324:7979:1472:8767:1:28:2645,Offspec,0,PRIEST,"Aberrus, the Shadowed Crucible-Normal",Unknown,14,2569,10,|cffa335ee|Hitem:190506:6643:::::::70:105::13:9:8836:8840:8902:9405:9376:8791:8913:8960:9366:9:28:2164:29:32:30:49:38:8:40:191:44:204697:45:194578:46:198258:49:204440:::::|h[Primal Molten Spellblade |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:204324::::::::70:105::5:5:6652:9409:9334:1489:8767::::::|h[Echo's Maddening Volume]|h|r,5,false,Staves,Two-Hand,,Codetuma-Zul'jin
Crisll-Sanguino,28/5/23,23:35:21,1685306121-2,[Pattern: Blue Dragon Soles],194260,item:194260::::::::70:102::6,Bis,0,PRIEST,Vault of the Incarnates-Mythic,Eranog,16,2522,20,,,2,false,Tailoring,,,Codetuma-Zul'jin
Crisll-Sanguino,31/5/23,22:30:27,1685561427-18,[Tormentor's Siphoning Signet],204466,item:204466::::::::70:102::5:6:6652:9414:9409:9331:1485:8767,Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder",15,2569,27,|cffa335ee|Hitem:204746:6556:::::::70:102::43:5:6652:9414:9320:1546:8767:1:28:2641:::::|h[Suffused Loop]|h|r,|cffa335ee|Hitem:134530:6556:::::::70:102::33:6:6652:9414:9144:9329:3316:8767:1:28:1279:::::|h[Loop of Vitriolic Intent]|h|r,2,false,Miscellaneous,Finger,,Codetuma-Zul'jin
Crisll-Sanguino,31/5/23,22:39:45,1685561985-23,[Unstable Vial Handlers],202593,item:202593::::::::70:102::5:8:9409:9330:42:9413:9226:9220:1485:8767,Mejora,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic",The Amalgamation Chamber,15,2569,26,|cffa335ee|Hitem:159275:6580:::::::70:102::16:8:6652:9415:9223:9220:9144:9334:3311:8767:1:28:1279:::::|h[Wristwraps of Twined Morels]|h|r,,4,false,Cloth,Wrist,lo tengo pero +socket +vel,Codetuma-Zul'jin
Crisll-Sanguino,15/6/23,22:24:57,1686857097-3,[Guantes de pluma de fénix],202578,item:202578::::::::70:1467::6:7:9410:9380:6652:9224:9218:1498:8767,TRANSMOG,0,PRIEST,"Aberrus, el Crisol Ensombrecido-Mítica",Asalto de los zaqali,16,2569,20,|cffa335ee|Hitem:155891::::::::70:1467::35:7:9382:6652:9223:9218:9144:3317:8767::::::|h[Agarrabeicons grasientos]|h|r,,5,false,Cloth,Hands,vender por oro,Bichodeaire-Zul'jin
Crisll-Sanguino,21/6/23,22:21:31,1687375291-0,[Screaming Black Dragonscale],202612,item:202612::::::::70:252::6:5:6652:9410:9382:1498:8767,Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged",16,2569,20,|cffa335ee|Hitem:193006::::::::70:252::13:6:8836:8840:8902:9405:9376:9366:5:28:2164:38:8:40:254:47:204697:49:204440:::::|h[Idol of the Earth-Warder |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:133252::::::::70:252::35:5:9381:6652:9144:9461:8767::::::|h[Rainsong]|h|r,2,true,Miscellaneous,Trinket,,Nîvla-Zul'jin
Crisll-Sanguino,21/6/23,22:22:54,1687375374-2,[Reanimator's Wicked Cassock],202600,item:202600::::::::70:252::6:7:9410:9380:6652:9224:9221:1498:8767,Transmog,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged",16,2569,20,|cffa335ee|Hitem:202545:6625:::::::70:252::5:6:6652:9231:9409:9334:1492:8767:1:28:2615:::::|h[Command of the Furnace Seraph]|h|r,,6,true,Cloth,Chest,,Nîvla-Zul'jin
Crisll-Sanguino,28/6/23,22:39:28,1687981168-7,[Rashok's Molten Heart],202614,item:202614::::::::70:102::5:5:6652:9409:9331:1485:8767,Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder",15,2569,24,|cffa335ee|Hitem:202612::::::::70:102::6:5:6652:9410:9382:1498:8767::::::|h[Screaming Black Dragonscale]|h|r,|cffa335ee|Hitem:193743::::::::70:102::33:5:6652:9144:9334:1663:8767:1:28:1279:::::|h[Irideus Fragment]|h|r,2,false,Miscellaneous,Trinket,,Codetuma-Zul'jin
Crisll-Sanguino,2/8/23,22:07:02,1691003222-3,[Reanimator's Wicked Cassock],202600,item:202600::::::::70:252::5:7:9409:9330:41:9226:9221:1485:8767,Tier Set,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged",15,2569,20,|cffa335ee|Hitem:202545:6625:::::::70:252::35:4:6652:9382:9231:1498::::::|h[Command of the Furnace Seraph]|h|r,,1,true,Cloth,Chest,,Nîvla-Zul'jin
Crisll-Sanguino,2/8/23,22:15:24,1691003724-5,[Treads of Fractured Realities],204392,item:204392::::::::70:252::5:7:41:9226:9219:9409:9333:1485:8767,Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic",Echo of Neltharion,15,2569,20,|cffa335ee|Hitem:193733:6607:::::::70:252::35:7:9382:6652:9223:9219:9144:1669:8767::::::|h[Khajin's Hailstone Footwraps]|h|r,,2,true,Cloth,Feet,,Nîvla-Zul'jin
Crisll-Sanguino,28/8/23,23:14:12,1693253652-10,[Discarded Creation's Restraint],202652,item:202652::::::::70:252::6:8:6652:9415:9224:9219:9410:9381:1498:8767,Transmog,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic",The Forgotten Experiments,16,2569,20,|cffa335ee|Hitem:193516:6904:::::::70:252::13:9:8836:8840:8902:9405:9376:8791:8174:9366:9414:10:28:2164:29:49:30:32:38:8:40:443:45:204697:46:194578:47:200652:50:204440:52:206041:::::|h[Vibrant Wildercloth Girdle |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,6,true,Cloth,Waist,,Nîvla-Zul'jin
Crisll-Sanguino,15/11/23,22:12:04,1700079124-2,[Requiem Rootmantle],207117,item:207117::::::::70:102::3:6:6652:9505:7979:9560:1485:8767,Pre-Bis,2,PRIEST,"Amirdrassil, the Dream's Hope-Normal",Unknown,14,2549,29,|cffa335ee|Hitem:202540::::::::70:102::6:7:6652:9410:8095:9227:9382:1504:8767::::::|h[Devotion of the Furnace Seraph]|h|r,,3,false,Cloth,Shoulder,,Codetuma-Zul'jin
Crisll-Sanguino,15/11/23,22:27:31,1700080051-13,[Pattern: Bronzed Grip Wrappings],194266,item:194266::::::::70:102::3,Bis,2,PRIEST,"Amirdrassil, the Dream's Hope-Normal",Igira the Cruel,14,2549,28,,,2,false,Tailoring,,,Codetuma-Zul'jin
Crisll-Sanguino,23/11/23,22:11:21,1700770281-1,[Urctos's Hibernal Dial],207119,item:207119::::::::70:102::5:7:6652:9599:9508:7980:9569:1501:8767,Mejora,0,PRIEST,"Amirdrassil, the Dream's Hope-Heroic",Council of Dreams,15,2549,29,|cffa335ee|Hitem:193516:6904:::::::70:102::13:9:8836:8840:8902:9405:9376:8791:8174:9366:9414:10:28:2164:29:49:30:32:38:8:40:443:45:204697:46:194578:47:200652:50:204440:52:206041:::::|h[Vibrant Wildercloth Girdle |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,4,false,Cloth,Waist,,Codetuma-Zul'jin
Crisll-Sanguino,29/11/23,22:22:38,1701289358-0,[Lost Scholar's Belted Treads],207122,item:207122::::::::70:102::5:6:6652:9508:7980:9569:1501:8767,Mejora,1,PRIEST,"Amirdrassil, the Dream's Hope-Heroic",Volcoross,15,2549,30,|cffa335ee|Hitem:137319:6613:::::::70:102::16:7:9639:6652:9506:9144:9564:9840:8767:1:28:1279:::::|h[Paranoid Sprinters]|h|r,,4,false,Cloth,Feet,,Codetuma-Zul'jin
Grank-Zul'jin,9/7/23,22:59:38,1688932778-5,[Mystic Mixing Fluid],202625,item:202625::::::::70:102::5:4:9230:9409:1485:8767,Tier Set,0,DRUID,"Aberrus, the Shadowed Crucible-Heroic",The Forgotten Experiments,15,2569,18,|cffa335ee|Hitem:200353::::::::70:102::35:6:41:8829:8973:7977:1492:8767::::::|h[Lost Landcaller's Claws]|h|r,,1,false,Armor Token,,4p,Codetuma-Zul'jin
Grank-Zul'jin,9/7/23,23:20:07,1688934007-14,[Lavaflow Control Rod],202570,item:202570::::::::70:102::5:5:42:9409:9332:1485:8767,Mejora,0,DRUID,"Aberrus, the Shadowed Crucible-Heroic",Magmorax,15,2569,17,|cffa335ee|Hitem:190506:6643:::::::70:102::13:7:8836:8840:8902:9405:8846:8793:9365:8:28:2164:29:40:30:49:38:8:40:191:44:198046:45:194566:49:190453:::::|h[Primal Molten Spellblade |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:193709::::::::70:102::35:6:8973:7977:6652:9144:1637:8767::::::|h[Vexamus' Expulsion Rod]|h|r,4,false,One-Handed Maces,One-Hand,,Codetuma-Zul'jin
Grank-Zul'jin,1/11/23,22:08:35,1698869315-1,[Bloodstench Skinguards],202594,item:202594::::::::70:102::6:8:9410:9380:6652:9415:9224:9220:1498:8767,Mejora,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged",16,2569,20,|cffa335ee|Hitem:202511:6580:::::::70:102::5:7:6652:9414:9409:8094:9334:1498:8767::::::|h[Bands of the Autumn Blaze]|h|r,,4,false,Leather,Wrist,para 447,Codetuma-Zul'jin
Grank-Zul'jin,1/11/23,22:08:41,1698869321-2,[Enduring Dreadplate],202616,item:202616::::::::70:102::6:5:9410:9380:6652:1498:8767,Offspec,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged",16,2569,20,|cffa335ee|Hitem:202612::::::::70:102::6:5:6652:9410:9382:1498:8767::::::|h[Screaming Black Dragonscale]|h|r,|cffa335ee|Hitem:191492::::::::70:102::13:6:8836:8840:8902:9405:9373:9366:5:28:2164:38:8:40:201:46:204682:49:204440:::::|h[Alacritous Alchemist Stone |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,5,false,Miscellaneous,Trinket,,Codetuma-Zul'jin
Grank-Zul'jin,15/11/23,22:12:46,1700079166-4,[Inflammable Drapeleaf],207160,item:207160::::::::70:102::3:6:6652:9505:7979:9560:1485:8767,Mejora,1,DRUID,"Amirdrassil, the Dream's Hope-Normal",Unknown,14,2549,29,|cff0070dd|Hitem:210134:6598:::::::70:102::27:3:9551:1494:8766:1:28:2699:::::|h[Wind Wolf Shroud]|h|r,,4,false,Cloth,Back,,Codetuma-Zul'jin
Grank-Zul'jin,16/11/23,00:09:40,1700086180-32,[Frenzied Incarnate Legwraps],207132,item:207132::::::::70:102::3:6:6652:9505:7979:9563:1494:8767,Tier Set,1,DRUID,"Amirdrassil, the Dream's Hope-Normal",Fyrakk the Blazing,14,2549,23,|cffa335ee|Hitem:202514::::::::70:102::35:5:6652:9228:9382:1504:8767::::::|h[Pants of the Autumn Blaze]|h|r,,1,false,Leather,Legs,P1,Codetuma-Zul'jin
Grank-Zul'jin,16/11/23,22:08:24,1700165304-2,[Twisted Blossom Stompers],207126,item:207126::::::::70:102::5:6:6652:9508:7980:9568:1498:8767,Bis,2,DRUID,"Amirdrassil, the Dream's Hope-Heroic",Gnarlroot,15,2549,26,|cffa335ee|Hitem:193452:6613:::::::70:102::13:7:8836:8840:8902:8960:9405:9376:9366:5:28:2164:38:8:40:383:45:204697:48:204440:::::|h[Toxic Thorn Footwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,2,false,Leather,Feet,,Codetuma-Zul'jin
Grank-Zul'jin,22/11/23,23:24:02,1700688242-16,[Flame-Warped Curio],210947,item:210947::::::::70:102::3:3:7979:1494:8767,Tier Set,0,DRUID,Emerald Dream-,Fyrakk the Blazing,0,2548,0,|cffa335ee|Hitem:202515::::::::70:102::5:7:6652:9414:9229:9409:9334:1498:8767:1:28:2615:::::|h[Bough of the Autumn Blaze]|h|r,|cffa335ee|Hitem:207257:6625:::::::70:102::35:6:6652:9515:9573:9639:1511:8767::::::|h[Benevolent Embersage's Robe]|h|r,1,false,Context Token,,4P,Codetuma-Zul'jin
Grank-Zul'jin,23/11/23,22:26:16,1700771176-4,[Eternal Sentinel's Cord],207135,item:207135::::::::70:102::5:7:6652:9599:9508:7980:9570:1504:8767,Bis,2,DRUID,"Amirdrassil, the Dream's Hope-Heroic","Nymue, Weaver of the Cycle",15,2549,29,|cffa335ee|Hitem:158306::192948::::::70:102::16:8:9563:9639:6652:9516:9506:9144:9458:8767:1:28:1279:::::|h[Belt of Gleaming Determination]|h|r,,2,false,Leather,Waist,,Codetuma-Zul'jin
Grank-Zul'jin,30/11/23,00:12:38,1701295958-25,[Staff of Incandescent Torment],207794,item:207794::::::::70:102::6:5:6652:7981:9573:1511:8767,Mejora,1,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:119174:6643:::::::70:102::16:6:9639:6652:9147:9581:9882:8767:1:28:1279:::::|h[Sol's Magestaff]|h|r,,4,false,Staves,Two-Hand,,Codetuma-Zul'jin
Grank-Zul'jin,30/11/23,23:20:39,1701379239-2,[Flamewaker's Grips],207130,item:207130::::::::70:102::6:6:6652:9509:7981:9574:1514:8767,Tier Set,2,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Volcoross,16,2549,20,|cffa335ee|Hitem:207255::::::::70:102::3:6:6652:7979:9514:9567:1507:8767:1:28:2699:::::|h[Benevolent Embersage's Talons]|h|r,,1,false,Leather,Hands,catalyst mejora de ilv grande,Codetuma-Zul'jin
Grank-Zul'jin,6/12/23,22:36:27,1701894987-4,[Mystic Ashen Dreamheart],207475,item:207475::::::::70:102::5:4:9512:7980:1504:8767,Tier Set,1,DRUID,"Amirdrassil, the Dream's Hope-Heroic","Larodar, Keeper of the Flame",15,2549,26,|cffa335ee|Hitem:207253:6544:::::::70:102::5:6:6652:7980:9512:9581:1514:8767:1:28:2699:::::|h[Benevolent Embersage's Leggings]|h|r,,1,false,Armor Token,,terciaria,Codetuma-Zul'jin
Grank-Zul'jin,6/12/23,23:28:10,1701898090-27,[Mystic Blazing Dreamheart],207471,item:207471::::::::70:102::5:4:9513:7980:1507:8767,Mejora,1,DRUID,"Amirdrassil, the Dream's Hope-Heroic","Tindral Sageswift, Seer of the Flame",15,2549,24,|cffa335ee|Hitem:133358::::::::70:102::16:8:9568:9639:6652:9600:9506:9144:9853:8767:1:28:1279:::::|h[Old One Eye's Cowl]|h|r,,4,false,Armor Token,,ILV,Codetuma-Zul'jin
Grank-Zul'jin,7/12/23,00:01:31,1701900091-2,[Twisted Blossom Stompers],207126,item:207126::::::::70:263::6:6:6652:9509:7981:9573:1511:8767,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:207126:6613:::::::70:263::5:6:6652:9508:7980:9571:1507:8767::::::|h[Twisted Blossom Stompers]|h|r,,2,false,Leather,Feet,,Elcoka-Sanguino
Grank-Zul'jin,24/4/24,23:38:21,1713991101-17,[Broodkeeper's Promise],194307,item:194307::::::::70:262::84:6:6652:7980:10332:10884:1589:8767,Pre-Bis,0,DRUID,Vault of the Incarnates-Heroic,Broodkeeper Diurna,15,2522,24,|cffa335ee|Hitem:207168::::::::70:262::5:5:40:7980:9581:1514:8767::::::|h[Pip's Emerald Friendship Badge]|h|r,|cffa335ee|Hitem:136714::::::::70:262::33:6:9639:6652:9144:9581:9876:8767:1:28:1279:::::|h[Amalgam's Seventh Spine]|h|r,3,false,Miscellaneous,Trinket,,Elcoka-Sanguino
Grank-Zul'jin,25/4/24,00:12:46,1713993166-23,[Loathsome Thunderhosen],195530,item:195530::::::::70:262::84:7:6652:10873:7980:10332:10884:1589:8767:1:28:2867,Tierset,0,DRUID,Vault of the Incarnates-Heroic,Raszageth the Storm-Eater,15,2522,24,|cffa335ee|Hitem:207253:6544:::::::70:262::35:6:6652:9639:9512:9576:1520:8767::::::|h[Benevolent Embersage's Leggings]|h|r,,1,false,Leather,Legs,para catalyst seria p1,Elcoka-Sanguino
Grank-Zul'jin,1/5/24,22:05:32,1714590332-1,[Bloodstench Skinguards],202594,item:202594::::::::70:70::84:8:6652:10532:10873:7980:10329:10884:1563:8767,Bis,0,DRUID,"Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged",15,2569,25,|cffa335ee|Hitem:193793:6580:::::::70:70::33:8:10315:9639:6652:10533:10870:9144:3178:8767:1:28:1279:::::|h[Ferocious Hyena Hidebinders]|h|r,,2,false,Leather,Wrist,,Lightdre-Zul'jin
Grank-Zul'jin,7/5/24,00:03:06,1715029386-10,"[Rashon, the Immortal Blaze]",207793,item:207793::::::::70:70::6:6:42:7981:9576:9584:1520:8767,Offspec,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Fyrakk the Blazing,16,2549,20,"|cffa335ee|Hitem:208616:7003:::::::70:70::89:4:9418:10418:1559:8767:1:28:2474:::::|h[Dreambinder, Loom of the Great Cycle]|h|r",,5,false,Polearms,Two-Hand,,Lightdre-Zul'jin
Grank-Zul'jin,7/5/24,22:50:34,1715111434-2,[Elder's Volcanic Binding],202655,item:202655::::::::70:263::85:8:6652:10531:10874:7981:10336:10884:1576:8767,Bis,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic","Rashok, the Elder",16,2569,20,|cffa335ee|Hitem:207135:6904:192948::::::70:263::5:7:6652:9508:7980:9581:1514:8767:9516::::::|h[Eternal Sentinel's Cord]|h|r,,2,false,Leather,Waist,,Elcoka-Sanguino
Grank-Zul'jin,15/5/24,23:13:08,1715803988-4,[Recipe: Transmute: Awakened Earth],191580,item:191580::::::::70:70::85::1:28:2867,Bis,0,DRUID,Vault of the Incarnates-Mythic,Unknown,16,2522,20,,,2,false,Alchemy,,,Kiyirux-Sanguino
Grank-Zul'jin,21/5/24,22:23:28,1716319408-1,[Broodkeeper's Promise],194307,item:194307::::::::70:70::85:5:7981:10338:10884:1602:8767,Mejora,0,DRUID,Vault of the Incarnates-Mythic,Broodkeeper Diurna,16,2522,20,|cffa335ee|Hitem:203729::::::::70:70::89:3:10418:1582:8767:1:28:2474:::::|h[Ominous Chromatic Essence]|h|r,|cffa335ee|Hitem:194307::::::::70:70::84:6:6652:7980:10332:10884:1589:8767::::::|h[Broodkeeper's Promise]|h|r,4,false,Miscellaneous,Trinket,,Lightdre-Zul'jin
Grank-Zul'jin,22/5/24,22:25:11,1716405911-4,[Pluma de la luna roja de humo],211280,item:211280::::::::70:105,Personal Loot - Non tradeable,nil,DRUID,"Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame",16,2549,20,,,PL,false,Druid,,,Grank-Zul'jin
Grank-Zul'jin,22/5/24,23:39:30,1716410370-27,[Obsidian Stirring Staff],202563,item:202563::::::::70:70::85:6:6652:7981:10335:10884:1576:8767,Offspec,1,DRUID,"Aberrus, the Shadowed Crucible-Mythic",The Amalgamation Chamber,16,2569,20,"|cffa335ee|Hitem:208616:6643:::::::70:70::89:4:9418:10418:1559:8767:1:28:2474:::::|h[Dreambinder, Loom of the Great Cycle]|h|r",,5,false,Staves,Two-Hand,,Lightdre-Zul'jin
Grank-Zul'jin,4/6/24,23:48:32,1717534112-5,[Eternal Sentinel's Cord],207135,item:207135::::::::70:263::85:8:42:10533:10874:7981:10337:10884:1556:8767,Bis,1,DRUID,"Amirdrassil, the Dream's Hope-Mythic","Nymue, Weaver of the Cycle",16,2549,20,|cffa335ee|Hitem:202655:6904:192948::::::70:263::85:8:6652:10531:10874:7981:10336:10884:1576:8767::::::|h[Elder's Volcanic Binding]|h|r,,2,false,Leather,Waist,BIS PERO NO SOCKET,Elcoka-Sanguino
Grank-Zul'jin,5/6/24,23:38:01,1717619881-23,[Fyrakk's Tainted Rageheart],207174,item:207174::::::::70:70::6:5:6652:7981:9578:1527:8767,Offspec,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Fyrakk the Blazing,16,2549,20,|cffa335ee|Hitem:203729::::::::70:70::89:3:10418:1582:8767:1:28:2474:::::|h[Ominous Chromatic Essence]|h|r,|cffa335ee|Hitem:202614::::::::70:70::89:3:10418:1582:8767:1:28:2474:::::|h[Rashok's Molten Heart]|h|r,5,false,Miscellaneous,Trinket,,Lightdre-Zul'jin
Grank-Zul'jin,17/6/24,23:30:28,1718656228-10,[Mystic Fleeting Hourglass],217317,item:217317::::::::70:70::85:4:7981:10884:1517:8767,Tier Set,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic","The Vigilant Steward, Zskarn",16,2569,20,|cffa335ee|Hitem:217191:6625:::::::70:70::33:6:6652:9639:10865:10334:1514:8767::::::|h[Chestroots of the Autumn Blaze]|h|r,,1,false,Armor Token,,ilv,Lightdre-Zul'jin
Grank-Zul'jin,17/6/24,23:30:40,1718656240-11,[Drape of the Dracthyr Trials],204467,item:204467::::::::70:70::85:7:6652:10874:7981:10337:10884:1576:8767,Mejora,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic","The Vigilant Steward, Zskarn",16,2569,20,|cffa335ee|Hitem:195511:6598:::::::70:70::85:7:6652:10874:7981:10335:10884:1602:8767::::::|h[Acid-Proof Webbing]|h|r,,4,false,Cloth,Back,mejora muy menor,Lightdre-Zul'jin
Grank-Zul'jin,19/6/24,22:09:17,1718824157-1,[Twisted Blossom Stompers],207126,item:207126::::::::70:70::85:7:6652:10874:7981:10335:10884:1550:8767,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:202574:6613:::::::70:70::85:7:6652:10874:7981:10335:10884:1576:8767::::::|h[Flamebound Huntsman's Footpads]|h|r,,2,false,Leather,Feet,bis pero me da un poco igual ya el geaer la veerdad,Lightdre-Zul'jin
Grank-Zul'jin,26/6/24,23:34:45,1719434085-22,[Treacherous Totem Wraps],195514,item:195514::::::::70:70::85:7:6652:10874:7981:10337:10884:1602:8767,Bis,0,DRUID,Vault of the Incarnates-Mythic,Kurog Grimtotem,16,2522,20,|cffa335ee|Hitem:217192::::::::70:70::85:8:6652:7981:10884:8095:10866:10338:1520:8767::::::|h[Handguards of the Autumn Blaze]|h|r,,2,false,Leather,Hands,,Lightdre-Zul'jin
Grank-Zul'jin,3/7/24,00:13:00,1719954780-5,[Awakened Tempostone],217408,item:217408::::::::70:70::85:4:7981:10884:1520:8767:1:28:2867,Mejora,0,DRUID,Vault of the Incarnates-Mythic,Raszageth the Storm-Eater,16,2522,20,|cffa335ee|Hitem:207133:7052:192948::::::70:70::85:8:6652:10531:10874:7981:10884:10338:1559:8767::::::|h[Silent Tormentor's Hood]|h|r,|cffa335ee|Hitem:217191:6625:::::::70:70::85:7:6652:7981:10865:10884:10338:1520:8767:1:28:1040:::::|h[Chestroots of the Autumn Blaze]|h|r,4,false,Context Token,,,Lightdre-Zul'jin
Healor-Zul'jin,10/5/23,22:12:46,1683745966-11,[Plans: Shadowed Impact Buckler],205145,item:205145::::::::70:103::3,Bis,1,SHAMAN,"Aberrus, the Shadowed Crucible-Normal","Kazzara, the Hellforged",14,2569,27,,,2,true,Blacksmithing,,Alter herror espec escudos y armas una mano,Alvîn-Zul'jin
Healor-Zul'jin,10/5/23,22:14:23,1683746063-32,[Hellsteel Mutilator],202557,item:202557::::::::70:103::3:5:9321:7979:6652:1472:8767,Transmog,0,SHAMAN,"Aberrus, the Shadowed Crucible-Normal","Kazzara, the Hellforged",14,2569,27,|cffa335ee|Hitem:190506:6643:::::::70:103::13:9:8836:8840:8902:9405:8846:8795:8913:8960:9365:9:28:2164:29:40:30:32:38:8:40:191:44:198046:45:194572:46:198258:49:190453:::::|h[Primal Molten Spellblade |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:190503::::::::70:103::13:7:8836:8840:8902:9405:8846:8795:9365:8:28:2164:29:49:30:36:38:8:40:122:44:198046:45:194572:49:190453:::::|h[Primal Molten Defender |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,6,true,Daggers,One-Hand,,Alvîn-Zul'jin
Healor-Zul'jin,10/5/23,22:58:58,1683748738-0,[Design: Choker of Shielding],194642,item:194642::::::::70:103::3,Bis,0,SHAMAN,"Aberrus, the Shadowed Crucible-Normal",Assault of the Zaqali,14,2569,28,,,2,true,Jewelcrafting,,Ya sabes quien soy,Alvîn-Zul'jin
Healor-Zul'jin,10/5/23,23:17:58,1683749878-14,[Venerated Cooling Fluid],202636,item:202636::::::::70:103::3:4:7979:9228:1472:8767,Tier Set,0,SHAMAN,"Aberrus, the Shadowed Crucible-Normal","Rashok, the Elder",14,2569,28,|cffa335ee|Hitem:200400:6541:::::::70:103::35:6:6652:8827:9130:7977:1504:8767::::::|h[Leggings of Infused Earth]|h|r,,1,true,Armor Token,,,Alvîn-Zul'jin
Healor-Zul'jin,10/5/23,23:20:42,1683750042-15,[Shackles of the Shadowed Bastille],202659,item:202659::::::::70:103::3:8:6652:9414:9222:9220:7979:9322:1472:8767,Pre-Bis,2,SHAMAN,"Aberrus, the Shadowed Crucible-Normal","Rashok, the Elder",14,2569,28,|cffa335ee|Hitem:133626:6580:192952::::::70:103::35:9:9130:7977:6652:8822:8819:9144:3300:8767:8780::::::|h[Runebands of the Worthy]|h|r,,3,true,Mail,Wrist,,Alvîn-Zul'jin
Healor-Zul'jin,10/5/23,23:25:31,1683750331-19,[Rashok's Molten Heart],202614,item:202614::::::::70:103::3:5:6652:7979:9322:1472:8767,Bis,0,SHAMAN,"Aberrus, the Shadowed Crucible-Normal","Rashok, the Elder",14,2569,28,|cffa335ee|Hitem:194300::::::::70:103::6:4:6652:7981:1498:8767::::::|h[Conjured Chillglobe]|h|r,|cffa335ee|Hitem:194301::::::::70:103::5:4:6652:7980:1485:8767::::::|h[Whispering Incarnate Icon]|h|r,2,true,Miscellaneous,Trinket,,Alvîn-Zul'jin
Healor-Zul'jin,10/5/23,23:48:00,1683751680-36,[Hydratooth Girdle],204395,item:204395::::::::70:103::3:8:6652:9413:9222:9219:9323:7979:1472:8767,Bis,1,SHAMAN,"Aberrus, the Shadowed Crucible-Normal",Magmorax,14,2569,28,|cffa335ee|Hitem:200402::192925::::::70:103::35:5:6652:9130:7977:1504:8780::::::|h[Faulds of Infused Earth]|h|r,,2,true,Mail,Waist,,Alvîn-Zul'jin
Healor-Zul'jin,11/5/23,00:06:06,1683752766-40,[Venerated Corrupting Fluid],202623,item:202623::::::::70:103::3:4:7979:9227:1472:8767,Tier Set,2,SHAMAN,"Aberrus, the Shadowed Crucible-Normal",Echo of Neltharion,14,2569,25,|cffa335ee|Hitem:200401::::::::70:103::6:5:7981:6652:8826:1498:8767::::::|h[Calderas of Infused Earth]|h|r,,1,true,Armor Token,,Tier 2,Alvîn-Zul'jin
